id,description,category,standard,active
6565.03.0.1.01,EXTRACCION DE CUERPO EXTRAÑO DEL CANAL RAQUIDEO POR LAMINECTOMIA,Cirugía,PDSS 10.0,1
6570.14.0.0.00,EXTRACCION DE CUERPO EXTRAÑO DEL SEGMENTO POSTERIOR DEL OJO SOD +,Cirugía,PDSS 10.0,1
6588.34.4.3.00,EXTRACCION DE CUERPO EXTRAÑO EN PARED TORACICA SOD,Cirugía,PDSS 10.0,1
6590.86.1.2.02,EXTRACCION DE CUERPO EXTRAÑO EN PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA ESPECIAL POR INCISION +,Cirugía,PDSS 10.0,1
6591.86.1.2.01,EXTRACCION DE CUERPO EXTRAÑO EN PIEL O TEJIDO CELULAR SUBCUTANEO DE AREA GENERAL POR INCISION +,Cirugía,PDSS 10.0,1
6592.78.6.3.02,"EXTRACCION DE CUERPO EXTRAÑO EN RADIO O CUBITO, VIA ABIERTA +",Cirugía,PDSS 10.0,1
6595.48.3.8.01,EXTRACCION DE CUERPO EXTRAÑO EN RECTO VIA RECTAL ABIERTA,Cirugía,PDSS 10.0,1
6596.82.9.9.11,EXTRACCION DE CUERPO EXTRAÑO EN REGIÓN TENAR O TÚNEL CARPIANO +,Cirugía,PDSS 10.0,1
6602.82.9.9.10,EXTRACCION DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE DEDOS DE LA MANO +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
6604.82.9.9.12,EXTRACCION DE CUERPO EXTRAÑO EN TEJIDOS BLANDOS DE MANO (EXCEPTO DEDOS)+,Cirugía,PDSS 10.0,1
6614.10.0.1.00,"EXTRACCION DE CUERPO EXTRAÑO INCRUSTADO EN CONJUNTIVA, POR INCISION SOD +",Cirugía,PDSS 10.0,1
6616.11.0.0.00,EXTRACCION DE CUERPO EXTRAÑO INCRUSTADO EN CORNEA SOD +,Cirugía,PDSS 10.0,1
6625.01.2.4.10,EXTRACCION DE CUERPO EXTRAÑO INTRACRANEAL POR CRANEOTOMIA,Cirugía,PDSS 10.0,1
6636.69.8.1.02,EXTRACCION DE CUERPO EXTRAÑO INTRAUTERINO POR HISTEROSCOPIA,Cirugía,PDSS 10.0,1
6643.42.9.4.01,"EXTRACCION DE CUERPO EXTRAÑO O LESION LOCALIZADA EN ESÓFAGO CON REPARO PRIMARIO, VIA CERVICAL+",Cirugía,PDSS 10.0,1
6644.42.9.4.02,"EXTRACCION DE CUERPO EXTRAÑO O LESION LOCALIZADA EN ESÓFAGO CON REPARO PRIMARIO, VIA TRANSTORÁCICA +",Cirugía,PDSS 10.0,1
6646.06.0.9.02,EXTRACCION DE CUERPO EXTRAÑO POR INCISION,Cirugía,PDSS 10.0,1
6648.11.1.1.00,EXTRACCION DE CUERPO EXTRAÑO PROFUNDO EN CORNEA POR INCISION SOD,Cirugía,PDSS 10.0,1
6660.80.8.7.02,EXTRACCION DE CUERPOS LIBRES INTRA-ARTICULARES DE TOBILLO POR ARTROSCOPIA,Cirugía,PDSS 10.0,1
6662.83.0.3.01,EXTRACCION DE DEPOSITOS CALCANEOS O BURSA SUBDELTOIDEOS O INTRATENDINOSOS,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
6674.80.0.5.01,EXTRACCION DE DISPOSITIVO IMPLANTADO EN CADERA POR ARTROTOMIA +,Cirugía,PDSS 10.0,1
6710.13.8.1.00,EXTRACCION DE LENTE INTRAOCULAR (PSEUDOCRISTALINO) SOD +,Cirugía,PDSS 10.0,1
6745.97.5.1,EXTRACCION DE TUBO DE GASTROSTOMIA,Cirugía,PDSS 10.0,1
6753.97.3.7,EXTRACCION DE TUBO DE TRAQUEOSTOMIA,Cirugía,PDSS 10.0,1
6764.31.3.2.02,EXTRACCION ENDOSCOPICA (RIGIDA O DE FIBRA OPTICA) DE CUERPO EXTRAÑO DE LARINGE +,Cirugía,PDSS 10.0,1
6765.31.3.2.01,EXTRACCION ENDOSCOPICA (RIGIDA O DE FIBRA OPTICA) DE CUERPO EXTRAÑO DE TRAQUEA +,Cirugía,PDSS 10.0,1
6787.13.7.1.00,EXTRACCION EXTRACAPSULAR DE CRISTALINO CON IMPLANTE DE LENTE INTRAOCULAR SUTURADO SOD+,Cirugía,PDSS 10.0,1
6793.13.2.3.00,EXTRACCION EXTRACAPSULAR DE CRISTALINO POR FACOEMULSIFICACION SOD,Cirugía,PDSS 10.0,1
6881.87.4.8.10,FARINGOLARINGOGRAFIA DINAMICA (CON CINE O VIDEO) +,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
6889.29.1.1.00,FARINGOSCOPIA DIAGNOSTICA SOD §,Cirugía,PDSS 10.0,1
6930.83.8.8.20,FIJACIÓN DE TENDON NCOC +,Cirugía,PDSS 10.0,1
6934.78.5.4.00,FIJACION INTERNA SIN REDUCCION DE FRACTURA DE CARPIANOS O METACARPIANOS SOD +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
6950.78.5.1.00,"FIJACION INTERNA SIN REDUCCION DE FRACTURA EN ESCAPULA, CLAVICULA O TORAX (COSTILLAS Y ESTERNON) SOD +",Cirugía,PDSS 10.0,1
6954.49.7.3.02,FISTULECTOMIA ANOPERINEAL,Cirugía,PDSS 10.0,1
6955.49.7.3.03,FISTULECTOMIA ANOVAGINAL,Cirugía,PDSS 10.0,1
6956.49.7.3.01,FISTULECTOMIA ANOVESTIBULAR,Cirugía,PDSS 10.0,1
6957.67.6.2.10,FISTULECTOMIA CERVICOSIGMOIDAL,Cirugía,PDSS 10.0,1
6965.31.6.2.01,FISTULECTOMIA LARINGOTRAQUEAL,Cirugía,PDSS 10.0,1
7029.39.2.7.01,FORMACION DE FISTULA AV (PERIFERICA) PARA DIALISIS RENAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7030.39.2.7.02,PROTESIS VASCULAR PARA HEMODIALISIS,Cirugía,PDSS 10.0,1
7041.90.3.8.32,"FOSFATASA ACIDA, FRACCION PROSTATICA POR EIA/RIA",Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
7066.25.6.1.00,FRENILLECTOMIA LINGUAL SOD +,Cirugía,PDSS 10.0,1
7067.22.6.3.01,FRONTO ETMOIDECTOMIA EXTERNA [OPERACION DE LYNCH],Cirugía,PDSS 10.0,1
7077.65.2.7.01,FULGURACION EN OVARIO POR LAPAROTOMIA +,Cirugía,PDSS 10.0,1
7078.57.4.2.02,FULGURACION ENDOSCOPICA DE LESION VESICAL,Cirugía,PDSS 10.0,1
7106.92.0.8.03,GAMMAGRAFIA DE FLUJO PLASMATICO RENAL EFECTIVO,Trasplante Renal,PDSS 10.0,1
7117.92.0.8.10,GAMMAGRAFIA DE PERFUSION RENAL,Trasplante Renal,PDSS 10.0,1
7144.92.0.9.01,GAMMAGRAFIA OSEA CORPORAL TOTAL O SEGMENTARIA,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
7151.92.0.8.09,GAMMAGRAFIA RENAL ESTATICA CON DMSA,Trasplante Renal,PDSS 10.0,1
7201.43.1.2.00,GASTROSTOMIA POR LAPAROTOMIA SOD,Cirugía,PDSS 10.0,1
7218.24.3.4.00,GINGIVECTOMIA SOD,Servicios Odontológicos,PDSS 10.0,1
7243.90.6.6.26,GONADOTROPINA CORIONICA SUBUNIDAD BETA LIBRE,Trasplante Renal,PDSS 10.0,1
7267.45.7.3.00,HEMICOLECTOMIA DERECHA SOD,Cirugía,PDSS 10.0,1
7269.45.7.5.00,HEMICOLECTOMIA IZQUIERDA SOD,Cirugía,PDSS 10.0,1
7282.30.1.1.00,HEMILARINGECTOMIA SOD §,Cirugía,PDSS 10.0,1
7365.53.5.2.00,HERNIORRAFIA EPIGASTRICA,Cirugía,PDSS 10.0,1
7437.68.4.0.20,HISTERECTOMIA LAPAROSCOPICA,Cirugía,PDSS 10.0,1
7441.68.5.1.20,HISTERECTOMIA VAGINAL CON REPARACION DE ENTEROCELE,Cirugía,PDSS 10.0,1
7442.68.5.1.30,HISTERECTOMIA VAGINAL CON REPARACION PLASTICA DE VAGINA Y COLPORRAFIA ANTERIOR Y POSTERIOR,Cirugía,PDSS 10.0,1
7456.90.6.5.01,HISTOCOMPATIBILIDAD ANTIGENO A B C CLASE I,Trasplante Renal,PDSS 10.0,1
7461.90.6.5.06,HISTOCOMPATIBILIDAD ANTIGENO DR DQ CLASE II POR SEROLOGIA,Trasplante Renal,PDSS 10.0,1
7498.45.6.2.03,ILEOSTOMIA,Cirugía,PDSS 10.0,1
7505.95.4.3.02,INMITANCIA ACUSTICA IMPEDANCIOMETRIA,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
7514.38.9.1.01,IMPLANTACION DE CATETER VENOSO SUBCLAVIO O FEMORAL,Trasplante Renal,PDSS 10.0,1
7524.37.8.2.00,IMPLANTACION DE MARCAPASO UNICAMERAL SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7533.84.4.2.00,IMPLANTACION DE PROTESIS DE ANTEBRAZO Y MANO,Rehabilitación,PDSS 10.0,1
7535.84.4.1.00,IMPLANTACION DE PROTESIS DE BRAZO Y HOMBRO SOD +,Rehabilitación,PDSS 10.0,1
7537.84.4.5.00,IMPLANTACION DE PROTESIS DE PIERNA SOD +,Rehabilitación,PDSS 10.0,1
7539.84.4.4.00,IMPLANTACION DE PROTESIS POR DEBAJO DE RODILLA SOD +,Rehabilitación,PDSS 10.0,1
7541.84.4.3.00,IMPLANTACION DE PROTESIS POR ENCIMA DE RODILLA SOD +,Rehabilitación,PDSS 10.0,1
7561.02.5.0.00,"IMPLANTE DE CATETER (INTRAVENTRICULAR, INTRACISTICO) CON RESERVORIO SUBCUTANEO SOD +",Cirugía,PDSS 10.0,1
7580.83.1.4.02,INCISION DE BANDA ILIOTIBIAL,Cirugía,PDSS 10.0,1
7647.59.0.4.00,INCISION Y DRENAJE DE COLECCION PERIRRENAL SOD,Trasplante Renal,PDSS 10.0,1
7726.85.8.2.00,INJERTO DE GROSOR PARCIAL EN LA PIEL DE LA MAMA SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7728.85.8.3.00,INJERTO DE GROSOR TOTAL EN LA PIEL DE LA MAMA SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7735.27.5.5.00,INJERTO DE PIEL DE GROSOR TOTAL APLICADO AL LABIO Y CAVIDAD BUCAL SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7736.27.5.7.01,INJERTO DE PIEL EN LABIOS CON ADHESION DE COLGAJO PEDICULADO,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7738.86.6.1.21,INJERTO DE PIEL PARCIAL EN AREA ESPECIAL DE MAS DEL CINCO 5% DE SUPERFICIE CORPORAL TOTAL §,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7739.86.6.1.20,INJERTO DE PIEL PARCIAL EN AREA ESPECIAL HASTA EL CINCO 5% DE SUPERFICIE CORPORAL TOTAL §,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7740.86.6.1.02,INJERTO DE PIEL PARCIAL EN AREA GENERAL ENTRE EL 10% HASTA EL 20% DE SUPERFICIE CORPORAL TOTAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7741.86.6.1.03,INJERTO DE PIEL PARCIAL EN AREA GENERAL ENTRE EL 20% HASTA EL 30% DE SUPERFICIE CORPORAL TOTAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7742.86.6.1.01,INJERTO DE PIEL PARCIAL EN AREA GENERAL HASTA EL U DE SUPERFICIE CORPORAL TOTAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7743.86.6.1.04,INJERTO DE PIEL PARCIAL EN AREA GENERAL MAYOR DEL 30% DE SUPERFICIE CORPORAL TOTAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7745.86.6.2.20,INJERTO DE PIEL TOTAL LIBRE EN AREA ESPECIAL HASTA EL CINCO 5% DE SUPERFICIE CORPORAL TOTAL §,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7746.86.6.2.21,INJERTO DE PIEL TOTAL LIBRE EN AREA ESPECIAL MAS DEL 5% DE SUPERFICIE CORPORAL TOTAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7747.86.6.2.03,INJERTO DE PIEL TOTAL LIBRE EN AREA GENERAL ENTRE EL 20% HASTA EL 30% DE SUPERFICIE CORPORAL TOTAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7748.86.6.2.02,INJERTO DE PIEL TOTAL LIBRE EN AREA GENERAL ENTRE EL 10% HASTA EL 20% DE SUPERFICIE CORPORAL TOTAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7749.86.6.2.01,INJERTO DE PIEL TOTAL LIBRE EN AREA GENERAL HASTA EL 10% DE SUPERFICIE CORPORAL TOTAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7750.86.6.2.04,INJERTO DE PIEL TOTAL LIBRE EN AREA GENERAL MAS DEL 30% DE SUPERFICIE CORPORAL TOTAL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7757.82.7.9.02,INJERTO DE TENDON FLEXOR DE MANO O DEDOS (UNO O MAS),Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7762.86.6.5.01,INJERTO HETEROLOGO DE PIEL NCOC +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7763.86.6.6.01,INJERTO HOMOLOGO DE PIEL NCOC +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7787.76.8.1.00,INJERTO OSEO EN HUESO FACIAL SOD +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7802.82.6.9.20,INJERTOS AL PULGAR: OSEO Y PEDICULO DE PIEL,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7837.03.9.0.01,INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA,Cirugía,PDSS 10.0,1
7838.54.9.0.02,INSERCION DE CATETER PERMANENTE PARA HEMODIALISIS,Cirugía,PDSS 10.0,1
7899.37.8.3.00,INSERCION DE MARCAPASOS BICAMERAL SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7913.96.0.4,INSERCION DE TUBO ENDOTRAQUEAL,Cirugía,PDSS 10.0,1
7942.36.0.6.00,INSERCION O IMPLANTE DE PROTESIS INTRACORONARIA (STENT) SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
7950.02.0.5.00,"INSERCION O SUSTITUCION DE PLACA O MALLA CRANEAL (METALICA, ACRILICA) SOD +",Cirugía,PDSS 10.0,1
8099.81.9.2.00,INYECCION DE SUSTANCIA TERAPEUTICA DENTRO DE ARTICULACION O LIGAMENTO SOD +,Cirugía,PDSS 10.0,1
8120.31.9.6.01,INYECCION ENDOSCOPICA INTRATRAQUEAL DE SUSTANCIA TERAPEUTICA DE ACCION LOCAL,Cirugía,PDSS 10.0,1
8122.83.9.6.00,INYECCION O INFILTRACION DE SUSTANCIA TERAPEUTICA DENTRO DE BURSA SOD,Cirugía,PDSS 10.0,1
8124.83.9.7.00,INYECCION O INFILTRACION DE SUSTANCIA TERAPEUTICA DENTRO DE TENDON SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
8160.12.1.2.00,IRIDOTOMIA CON LASER SOD,Cirugía,PDSS 10.0,1
8179.06.3.9.01,ISTMECTOMIA,Cirugía,PDSS 10.0,1
8192.54.2.1.00,LAPAROSCOPIA DIAGNOSTICA,Cirugía,PDSS 10.0,1
8206.31.4.2.00,LARINGOSCOPIA SOD §,Cirugía,PDSS 10.0,1
8215.54.1.4.00,LAVADO PERITONEAL TERAPEUTICO SOD +,Cirugía,PDSS 10.0,1
8218.79.6.2.01,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA DE CUBITO O RADIO +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
8222.76.6.9.70,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA DE HUESOS FACIALES,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
8224.79.6.1.00,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA DE HUMERO SOD +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
8229.79.6.3.01,LAVADO Y DESBRIDAMIENTO DE FRACTURA ABIERTA O EXPUESTA EN MANO (EXCEPTO FALANGES) +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
8230.80.8.0.52,LAVADO Y/O DESBRIDAMIENTO DE CADERA POR ARTROSCOPIA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
8231.80.8.0.62,LAVADO Y/O DESBRIDAMIENTO DE RODILLA POR ARTROSCOPIA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
8249.90.6.0.29,LEPTOSPIRA ANTICUERPOS IgG,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
8250.90.6.0.30,LEPTOSPIRA ANTICUERPOS IgM,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
8275.46.8.6.02,LIBERACION DE ADHERENCIAS O BRIDAS EN INTESTINO POR LAPAROSCOPIA,Cirugía,PDSS 10.0,1
8276.46.8.6.01,LIBERACION DE ADHERENCIAS O BRIDAS EN INTESTINO POR LAPAROTOMIA,Cirugía,PDSS 10.0,1
8294.65.9.5.10,LIBERACION DE TORSION DE OVARIO POR LAPAROTOMIA,Cirugía,PDSS 10.0,1
8300.65.2.9.01,"LIBERACION O LISIS DE ADHERENCIAS (LEVES, MODERADAS O SEVERAS) DE OVARIO POR LAPAROTOMIA +",Cirugía,PDSS 10.0,1
8303.66.9.9.01,LIBERACION O LISIS DE ADHERENCIAS DE OVARIO Y TROMPAS DE FALOPIO POR LAPAROTOMIA,Cirugía,PDSS 10.0,1
8310.70.1.3.00,LIBERACION O LISIS DE ADHERENCIAS INTRALUMINALES EN VAGINA,Cirugía,PDSS 10.0,1
8322.42.9.1.02,LIGADURA DE VARICES ESOFAGICAS POR TRANSECCION GASTRICA,Cirugía,PDSS 10.0,1
8323.42.9.1.01,LIGADURA DE VARICES ESOFAGICAS VIA TRANSTORÁCICA,Cirugía,PDSS 10.0,1
8333.43.4.1.01,LIGADURA ENDOSCOPICA DE VARICES GASTRICAS§,Cirugía,PDSS 10.0,1
8340.38.8.9.00,LIGADURA Y ESCISION DE VENAS VARICOSAS,Cirugía,PDSS 10.0,1
8411.02.8.1.00,LISIS DE ADHERENCIAS CORTICALES SOD +,Cirugía,PDSS 10.0,1
8418.71.0.1.00,LISIS DE ADHERENCIAS EN VULVA SOD,Cirugía,PDSS 10.0,1
8425.54.5.0.00,LISIS DE ADHERENCIAS PERITONEALES POR LAPAROTOMIA SOD,Cirugía,PDSS 10.0,1
8440.98.5,LITOTRICIA POR ONDAS DE CHOQUE,Cirugía,PDSS 10.0,1
8457.32.4.2.00,LOBECTOMIA TOTAL PULMONAR SOD +,Cirugía,PDSS 10.0,1
8543.58.1.0.10,MEATOTOMIA URETRAL EXTERNA +,Cirugía,PDSS 10.0,1
8570.80.6.1.03,MENISCECTOMIA MEDIAL O LATERAL POR ARTROSCOPIA,Cirugía,PDSS 10.0,1
8571.80.6.1.04,MENISCECTOMIA MEDIAL Y LATERAL POR ARTROSCOPIA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
8572.80.6.1.01,MENISCECTOMIA SIMPLE MEDIAL O LATERAL DE RODILLA VIA ABIERTA +,Cirugía,PDSS 10.0,1
8576.80.6.1.02,MENISECTOMIA MEDIAL Y LATERAL DE RODILLA VIA ABIERTA,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
8582.77.9.4.05,METACARPECTOMIA (UNO O MAS HUESOS),Cirugía,PDSS 10.0,1
8601.87.5.5.10,MIELOGRAFIA CERVICAL,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
8602.87.5.5.31,MIELOGRAFIA DINAMICA LUMBAR,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
8603.87.5.5.30,MIELOGRAFIA LUMBAR,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
8604.87.5.5.20,MIELOGRAFIA TORACICA,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
8605.87.5.5.01,MIELOGRAFIA TOTAL DE COLUMNA,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
8615.68.2.4.03,MIOMECTOMIA UTERINA (UNICA O MULTIPLE) POR LAPAROSCOPIA,Cirugía,PDSS 10.0,1
8617.68.2.4.01,MIOMECTOMIA UTERINA Y ESCISION DE TUMOR FIBROIDE (UNICO O MULTIPLE) POR LAPAROTOMIA,Cirugía,PDSS 10.0,1
8618.68.2.4.02,MIOMECTOMIA UTERINA Y ESCISION DE TUMOR FIBROIDE (UNICO O MULTIPLE) VIA VAGINAL,Cirugía,PDSS 10.0,1
8622.83.8.8.10,MIOTENOPLASTIA NCOC +,Cirugía,PDSS 10.0,1
8639.93.1.1.00,MODALIDADES CINETICAS DE TERAPIA SOD +,Rehabilitación,PDSS 10.0,1
8640.93.1.5.00,MODALIDADES ELECTRICAS Y ELECTROMAGNETICAS DE TERAPIA SOD +,Rehabilitación,PDSS 10.0,1
8643.93.1.6.00,MODALIDADES MECANICAS DE TERAPIA SOD +,Rehabilitación,PDSS 10.0,1
8645.93.1.7.00,MODALIDADES NEUMATICAS DE TERAPIA SOD +,Rehabilitación,PDSS 10.0,1
8716.31.4.2.01,NASOFIBROLARINGOSCOPIA,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
8718.93.9.4.02,NEBULIZACION,Cirugía,PDSS 10.0,1
8720.55.5.7.23,NEFRECTOMIA DE DONANTE VIVO POR LAPAROSCOPIA,Cirugía,PDSS 10.0,1
8725.55.5.7.21,NEFRECTOMIA RADICAL POR LAPAROSCOPIA,Cirugía,PDSS 10.0,1
8728.55.5.6.21,NEFRECTOMIA SIMPLE POR LAPAROSCOPIA,Cirugía,PDSS 10.0,1
8742.55.8.1.01,NEFRORRAFIA O SUTURA DE LACERACION RENAL,Cirugía,PDSS 10.0,1
8750.55.0.2.00,NEFROSTOMIA VIA ABIERTA SOD,Cirugía,PDSS 10.0,1
8768.32.5.2.00,NEUMONECTOMIA RADICAL SOD,Cirugía,PDSS 10.0,1
8770.32.5.1.00,NEUMONECTOMIA SIMPLE SOD,Cirugía,PDSS 10.0,1
8775.89.1.5.08,NEUROCONDUCCION POR CADA EXTREMIDAD (UNO O MAS NERVIOS) +,Rehabilitación,PDSS 10.0,1
8784.04.2.3.00,NEUROLISIS DE NERVIO PERIFERICO SOD §,Cirugía,PDSS 10.0,1
8812.04.3.1.00,NEURORRAFIA DE NERVIO PERIFERICO SOD §,Cirugía,PDSS 10.0,1
8853.38.5.1.20,"OCLUSION DE LESION EN VASOS INTRACRANEALES, VIA ENDOVASCULAR",Cirugía,PDSS 10.0,1
8905.65.2.4.10,OOFORECTOMIA,Cirugía,PDSS 10.0,1
8907.54.4.1,OMENTECTOMIA,Cirugía,PDSS 10.0,1
8914.86.8.6.01,ONICOPLASTIA CON COLGAJO DE UÑA,Cirugía,PDSS 10.0,1
8919.65.5.1.01,OOFORECTOMIA BILATERAL POR LAPAROTOMIA,Cirugía,PDSS 10.0,1
8924.65.3.1.01,OOFORECTOMIA UNILATERAL POR LAPAROTOMIA,Cirugía,PDSS 10.0,1
8931.65.7.1.00,OOFORORRAFIA SIMPLE SOD +,Cirugía,PDSS 10.0,1
8965.77.3.1.00,OSTEOARTROTOMIA SOD +,Cirugía,PDSS 10.0,1
9035.77.2.3.00,OSTEOTOMIA EN RADIO Y/O CUBITO SOD +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
9058.77.3.2.00,OSTEOTOMIAS Y ARTROTOMIAS SOD §,Cirugía,PDSS 10.0,1
9278.82.5.9.00,OTRO TRASPLANTE O TRANSFERENCIA DE MUSCULO DE MANO SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
9280.82.5.6.00,OTRO TRASPLANTE O TRANSFERENCIA DE TENDON DE MANO SOD,Cirugía,PDSS 10.0,1
9425.54.2.7,PARACENTESIS ABDOMINAL DIAGNOSTICA,Cirugía,PDSS 10.0,1
9435.06.8.9.00,PARATIROIDECTOMIA PARCIAL SOD +,Cirugía,PDSS 10.0,1
9437.06.8.1.00,PARATIROIDECTOMIA TOTAL SOD,Cirugía,PDSS 10.0,1
9438.03.9.5,PARCHE HEMATICO EPIDURAL EN CANAL ESPINAL,Cirugía,PDSS 10.0,1
9440.26.3.1.01,PAROTIDECTOMIA DEL LOBULO SUPERFICIAL,Cirugía,PDSS 10.0,1
9441.26.3.2.01,PAROTIDECTOMIA TOTAL,Cirugía,PDSS 10.0,1
9455.89.2.9.03,PENOSCOPIA +,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
9484.37.3.1.00,PERICARDIECTOMIA SOD +,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
9486.37.0.1,PERICARDIOCENTESIS,Cirugía,PDSS 10.0,1
9492.37.1.2.00,PERICARDIOTOMIA SOD,Atenciones de Alto Costo y de Máximo Nivel de Complejidad,PDSS 10.0,1
9496.87.7.8.12,PIELOGRAFIA A TRAVES DE TUBO DE NEFROSTOMIA,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
9498.87.7.8.14,PIELOGRAFIA RETROGRADA A TRAVES DE CATETER DEJADO EN EL URETER O A TRAVES DE URETEROSTOMIA,Apoyo Diagnóstico (Dx) en Internamiento y Ambulatoria,PDSS 10.0,1
9534.91.1.3.02,PLASMAFERESIS TERAPEUTICA O DE RECAMBIO,Rehabilitación,PDSS 10.0,1
9542.09.7.1.00,PLASTIA DE CANALICULOS LAGRIMALES SOD,Cirugía,PDSS 10.0,1
9543.25.5.9.03,PLASTIA DE FRENILLO LINGUAL,Cirugía,PDSS 10.0,1
9641.89.1.5.30,POTENCIALES EVOCADOS SOMATOSENSORIALES +,Rehabilitación,PDSS 10.0,1
9867.91.1.2.01,PROCESAMIENTO DE CONCENTRADO DE PLAQUETAS POR AFERESIS O PLAQUETOFERESIS,Rehabilitación,PDSS 10.0,1
9922.60.2.9.02,PROSTATECTOMIA TRANSURETRAL +,Cirugía,PDSS 10.0,1
9960.89.1.5.04,PRUEBA DE ESTIMULACION MAXIMA DE NERVIO FACIAL [HILGER] +,Rehabilitación,PDSS 10.0,1
9961.89.1.5.11,PRUEBA DE ESTIMULO REPETITIVO [LAMBERT] +,Rehabilitación,PDSS 10.0,1
